track_id,psnr_sr,psnr_base,ssim_sr,ssim_base
track_17062,18.6661,17.1489,0.4607,0.3738
track_17066,15.0356,14.0549,0.3884,0.3082
track_17073,14.8890,14.0124,0.3322,0.2734
track_17108,19.2763,17.4295,0.5044,0.4128
track_17116,15.5375,14.9031,0.4332,0.3727
track_17125,17.9176,16.7006,0.5314,0.4575
track_17131,21.7122,20.4998,0.6007,0.5639
track_17136,14.2181,13.4478,0.2928,0.2488
track_17145,16.4163,15.3730,0.5018,0.4148
track_17152,16.9812,16.0884,0.4780,0.4069
track_17157,19.6414,18.2992,0.4905,0.4377
track_17165,16.0640,15.1555,0.3817,0.3213
track_17172,17.8515,16.7182,0.4464,0.3740
track_17180,14.4739,13.6606,0.3385,0.2790
track_17193,14.6794,13.7774,0.4161,0.3322
track_17197,20.0394,18.1175,0.5515,0.4472
track_17199,18.1181,16.5360,0.4121,0.3379
track_17249,15.4423,14.5385,0.3433,0.2758
track_17294,16.4919,15.7930,0.3218,0.2801
track_17301,17.5484,16.2587,0.4564,0.3707
track_17333,14.7397,13.9581,0.3953,0.3214
track_17344,19.1986,17.6452,0.5392,0.4642
track_17364,18.8945,17.4051,0.5089,0.4183
track_17388,16.3201,15.1822,0.3649,0.3067
track_17411,17.6345,16.6472,0.5600,0.4826
track_17421,16.2264,15.2542,0.3669,0.3105
track_17506,14.9192,13.8579,0.3303,0.2563
track_17556,15.5024,14.7363,0.4059,0.3226
track_17566,13.7847,13.0019,0.3224,0.2561
track_17576,14.3826,13.5362,0.3564,0.2979
track_17578,14.9944,13.9117,0.4674,0.3741
track_17593,17.7106,16.5974,0.4175,0.3487
track_17618,14.7056,13.7063,0.3832,0.3186
track_17640,14.7834,13.8373,0.3750,0.2973
track_17644,13.9178,13.1596,0.2981,0.2331
track_17655,17.5594,15.8748,0.5355,0.4353
track_17660,17.0899,16.5326,0.4220,0.3686
track_17673,17.5042,16.2803,0.4836,0.4074
track_17675,16.5697,15.4657,0.3899,0.3320
track_17676,15.9164,14.9122,0.3377,0.2849
track_17712,16.8945,15.9828,0.4881,0.4179
track_17735,14.9394,14.0606,0.4336,0.3562
track_17760,19.5363,17.7872,0.5377,0.4524
track_17762,18.8384,17.5237,0.5022,0.4245
track_17769,18.4953,17.4746,0.4933,0.4313
track_17770,15.5733,14.8049,0.2926,0.2557
track_17785,14.8026,13.8775,0.3467,0.2769
track_17819,17.4521,15.5743,0.5596,0.4539
track_17833,16.9273,15.9910,0.4075,0.3549
track_17843,18.4822,17.1264,0.4553,0.3850
track_17848,15.7869,14.7666,0.3954,0.3237
track_17863,16.6176,15.4034,0.4398,0.3626
track_17868,14.4154,13.9350,0.3543,0.3029
track_17871,15.9222,14.9403,0.4298,0.3575
track_17874,15.2856,14.1694,0.4017,0.3126
track_17875,14.4784,13.7823,0.3674,0.3229
track_17879,15.1974,14.4600,0.3963,0.3324
track_17897,15.8875,14.7792,0.4645,0.3841
track_17932,17.8381,16.4756,0.4779,0.3952
track_17937,13.8083,13.4839,0.1608,0.1394
track_17941,15.0508,14.6249,0.2406,0.2165
track_17943,16.7620,15.9576,0.3817,0.3388
track_17959,22.1619,20.3973,0.6150,0.5328
track_17972,15.7798,14.7692,0.4253,0.3671
track_17985,21.0273,19.5040,0.5537,0.4834
track_18025,13.9857,13.4969,0.3160,0.2531
track_18027,14.1009,13.3149,0.2994,0.2568
track_18034,14.6981,13.9072,0.2417,0.1985
track_18045,19.8538,18.5107,0.5087,0.4454
track_18058,16.6990,15.6859,0.3178,0.2549
track_18076,20.0373,18.3767,0.4102,0.3409
track_18118,19.2651,17.8590,0.3484,0.2784
track_18132,19.8809,18.6824,0.4226,0.3544
track_18142,22.4787,19.9782,0.5531,0.4588
track_18149,24.4549,22.1943,0.4779,0.4244
track_18151,20.9144,19.5415,0.3921,0.3372
track_18157,14.3516,13.8298,0.2205,0.1792
track_18173,18.8928,17.6747,0.4293,0.3433
track_18185,17.8578,16.4647,0.5064,0.4237
track_18192,19.3836,17.6558,0.4691,0.4039
track_18204,18.4675,17.7480,0.3451,0.3014
track_18208,15.4897,15.0597,0.2994,0.2550
track_18215,21.7973,20.0257,0.4725,0.4095
track_18219,14.7251,13.9171,0.2780,0.2239
track_18237,18.9287,17.8290,0.4366,0.3630
track_18285,14.6158,13.7721,0.3473,0.2804
track_18300,14.5322,13.6242,0.3099,0.2554
track_18327,13.7937,13.0350,0.2147,0.1526
track_18329,15.3463,14.2602,0.3188,0.2568
track_18335,17.9725,15.8818,0.5621,0.4470
track_18338,14.4256,13.7858,0.2476,0.1841
track_18356,15.4610,14.9351,0.1877,0.1520
track_18360,18.2217,17.4041,0.4138,0.3760
track_18379,14.5720,13.7373,0.3743,0.2940
track_18431,16.7308,15.2392,0.5699,0.4615
track_18438,15.0551,14.0082,0.5012,0.4126
track_18441,13.9030,13.1964,0.3317,0.2566
track_18467,14.0950,13.7245,0.2926,0.2573
track_18470,14.5618,13.6563,0.3531,0.2856
track_18476,18.7394,17.3426,0.3393,0.2669
track_18480,24.3042,22.2585,0.5993,0.4906
track_18496,20.8999,18.7465,0.4483,0.3630
track_18532,19.2816,17.7098,0.4759,0.3842
track_18547,18.7799,17.5382,0.3455,0.2682
track_18566,17.6836,16.4543,0.4637,0.3887
track_18582,19.9434,18.0241,0.5520,0.4501
track_18591,18.9777,17.9139,0.3678,0.2773
track_18594,21.6415,20.1492,0.4133,0.3298
track_18616,16.6201,15.8716,0.3050,0.2448
track_18620,15.3903,14.4680,0.3436,0.2669
track_18655,15.9518,14.4994,0.5072,0.4129
track_18666,19.5219,17.8868,0.5906,0.5171
track_18682,17.9892,17.0345,0.4514,0.3819
track_18704,15.1632,14.7099,0.2877,0.2621
track_18706,17.2905,16.1735,0.4510,0.3696
track_18707,13.9504,13.3048,0.2390,0.1974
track_18733,19.6206,17.7755,0.5921,0.4879
track_18740,18.8160,17.4595,0.3887,0.3429
track_18745,17.8058,16.1642,0.4562,0.3697
track_18755,18.4615,17.2898,0.4637,0.3988
track_18761,15.8797,14.7244,0.4357,0.3583
track_18763,20.1741,18.1316,0.5886,0.4919
track_18775,13.5446,12.9939,0.2035,0.1748
track_18795,14.1834,13.3845,0.3476,0.2866
track_18798,20.4406,18.9073,0.5479,0.4912
track_18820,16.6629,15.7373,0.4652,0.3978
track_18824,18.5726,17.3016,0.4548,0.3727
track_18850,15.3839,14.5162,0.3529,0.2995
track_18893,14.1079,13.4496,0.2915,0.2473
track_18906,16.8253,15.5951,0.5208,0.4376
track_18928,17.3196,15.8806,0.5411,0.4626
track_18935,15.3875,14.3629,0.2655,0.2006
track_18939,16.2323,14.8197,0.4537,0.3605
track_18964,16.3727,15.0595,0.5380,0.4493
track_18997,14.1610,13.3967,0.2914,0.2392
track_18999,18.8974,17.8812,0.4735,0.4319
track_19027,15.7055,14.5710,0.4329,0.3386
track_19029,17.0266,16.4338,0.3577,0.2892
track_19040,15.6628,14.4673,0.4673,0.3595
track_19054,16.7160,15.6917,0.4329,0.3727
track_19071,16.5923,15.1954,0.4908,0.3872
track_19095,22.7746,21.6113,0.6343,0.6148
track_19134,18.2923,16.9844,0.4412,0.3604
track_19140,15.9482,14.9534,0.4642,0.3883
track_19161,14.4997,13.7867,0.2236,0.1923
track_19166,15.9297,14.8986,0.4905,0.4099
track_19173,16.5086,15.2180,0.4799,0.3918
track_19178,16.1591,15.1557,0.3060,0.2292
track_19201,16.7896,15.3328,0.5012,0.3978
track_19218,17.0649,15.8423,0.4869,0.4074
track_19232,16.5616,15.6965,0.2895,0.2566
track_19240,14.3985,13.7197,0.3444,0.2787
track_19256,18.6708,17.4306,0.4585,0.3647
track_19257,14.9715,14.4421,0.3312,0.2592
track_19258,16.1178,14.7680,0.4972,0.3940
track_19264,15.5753,14.5395,0.3783,0.3107
track_19276,18.4245,16.9585,0.5180,0.4461
track_19291,14.9471,14.2349,0.3272,0.2658
track_19297,14.4012,13.6101,0.3424,0.2902
track_19300,15.3914,14.4014,0.4441,0.3517
track_19307,16.3316,15.2681,0.3469,0.2818
track_19326,17.6452,16.6373,0.4297,0.3917
track_19333,16.0829,14.9841,0.4514,0.3724
track_19356,14.1802,13.4251,0.2603,0.2070
track_19391,18.0241,16.7105,0.4718,0.4188
track_19403,16.7267,15.5135,0.5060,0.4349
track_19407,15.8998,14.9307,0.3776,0.3152
track_19421,19.2505,18.1890,0.4374,0.3949
track_19435,18.5644,17.2798,0.4985,0.4078
track_19437,14.3623,13.8545,0.3498,0.2809
track_19447,15.7616,14.7705,0.4004,0.3321
track_19475,15.5658,14.4605,0.3968,0.3310
track_19484,16.3020,15.0020,0.4465,0.3588
track_19486,13.8877,13.2522,0.3172,0.2615
track_19511,17.9360,16.6173,0.3903,0.3321
track_19522,17.1979,16.1487,0.4182,0.3513
track_19525,14.4080,13.4969,0.3213,0.2480
track_19537,18.5481,16.8233,0.5757,0.4972
track_19542,20.6403,18.8760,0.5426,0.4680
track_19545,19.5252,17.9597,0.4097,0.3333
track_19577,19.9365,18.3054,0.4999,0.4407
track_19641,18.7651,17.2305,0.6028,0.5108
track_19644,13.6936,12.9551,0.2976,0.2435
track_19725,21.4211,20.3021,0.5492,0.5287
track_19727,19.9158,18.5404,0.4317,0.3675
track_19739,22.8216,21.9134,0.4719,0.4265
track_19754,18.1891,16.7222,0.4453,0.3601
track_19763,15.5871,14.9922,0.3617,0.3314
track_19766,15.5472,14.7151,0.3355,0.2761
track_19770,15.3387,14.7585,0.3981,0.3403
track_19810,19.3998,18.4896,0.4036,0.3708
track_19841,16.9061,15.8952,0.4043,0.3364
track_19848,18.9014,18.2954,0.4279,0.3471
track_19858,21.0998,19.2040,0.5954,0.5318
track_19872,15.6241,14.9754,0.3231,0.2785
track_19873,19.3451,18.6396,0.4994,0.4789
track_19883,15.9415,15.0326,0.3715,0.2952
track_19916,20.8629,19.1201,0.4360,0.3512
track_19918,16.8197,15.6183,0.4450,0.3641
track_19919,17.5540,16.4743,0.4300,0.3703
track_19923,15.2539,14.5754,0.3764,0.3235
track_19928,12.7375,12.3755,0.1913,0.1651
track_19929,13.9523,13.5476,0.3284,0.2889
track_19956,14.0239,13.5414,0.2797,0.2490
track_19959,15.0121,14.0928,0.3670,0.2968
track_19962,14.7067,14.2185,0.3874,0.3313
track_19968,18.0032,17.1614,0.3766,0.3054
track_19975,15.1416,14.2734,0.2982,0.2427
track_19981,15.1575,14.3056,0.3723,0.3190
track_20018,18.8280,17.4644,0.5073,0.4321
track_20035,13.8514,13.2458,0.2577,0.2075
track_20039,14.4435,13.8466,0.3379,0.2923
track_20048,14.8961,14.1437,0.3568,0.2837
track_20058,16.9305,15.9008,0.3474,0.2892
track_20060,15.4090,14.5811,0.3306,0.2795
track_20068,15.4541,14.7308,0.2743,0.2260
track_20082,16.4521,15.7582,0.3130,0.2868
track_20083,13.8165,13.3130,0.2808,0.2319
track_20093,14.9464,14.1121,0.3568,0.2692
track_20094,16.0205,15.4119,0.3690,0.3224
track_20121,16.5921,15.5860,0.3573,0.2869
track_20127,15.4176,14.8453,0.4137,0.3590
track_20143,15.4832,14.6481,0.3711,0.2893
track_20145,15.8348,15.1631,0.3325,0.2976
track_20166,19.0648,18.8616,0.4424,0.4353
track_20173,17.7665,15.9130,0.5666,0.4538
track_20179,14.3926,13.5925,0.3312,0.2613
track_20206,14.9016,14.3933,0.4132,0.3607
track_20209,18.8001,17.4668,0.4566,0.3817
track_20211,18.7098,17.3187,0.4213,0.3435
track_20212,17.9379,16.6836,0.4736,0.3722
track_20225,18.1755,17.0688,0.4078,0.3271
track_20246,15.4447,14.6054,0.2996,0.2470
track_20247,17.6009,16.9989,0.3036,0.2560
track_20273,15.0480,14.2614,0.3989,0.3212
track_20280,19.0088,17.8460,0.4645,0.4146
track_20289,14.2872,13.4956,0.2982,0.2322
track_20291,16.0681,15.2513,0.3881,0.3142
track_20306,15.7942,15.0609,0.3685,0.3197
track_20322,19.7937,18.2857,0.4478,0.3937
track_20332,18.0096,16.9591,0.5431,0.4771
track_20339,17.7225,16.2057,0.5323,0.4350
track_20342,17.0265,16.1323,0.3864,0.3139
track_20344,18.8696,18.1113,0.5473,0.4983
track_20367,22.7441,20.9995,0.5423,0.4873
track_20378,16.4791,15.3949,0.4405,0.3652
track_20379,16.7162,15.2692,0.5364,0.4378
track_20407,18.6255,17.3428,0.4801,0.4112
track_20430,16.2182,15.0361,0.4511,0.3830
track_20462,14.5923,14.0096,0.3607,0.2904
track_20510,14.5915,14.0982,0.3771,0.3232
track_20517,16.9341,15.6101,0.4720,0.3860
track_20518,16.8610,15.4767,0.4922,0.3943
track_20525,16.0374,15.3701,0.2783,0.2514
track_20526,16.2105,15.4339,0.3880,0.3320
track_20548,19.2987,17.5743,0.5737,0.4764
track_20558,17.2922,16.4893,0.4338,0.3840
track_20564,16.3133,15.6746,0.3080,0.2639
track_20583,19.5795,17.6298,0.6499,0.5513
track_20599,16.3478,15.0223,0.4751,0.3703
track_20601,15.9662,14.9697,0.4109,0.3423
track_20614,19.9424,18.1040,0.6455,0.5564
track_20629,15.8188,14.7432,0.4362,0.3658
track_20637,17.7974,15.9459,0.5372,0.4212
track_20644,15.8947,15.1238,0.4397,0.3909
track_20662,18.0184,16.0852,0.5310,0.4256
track_20672,16.6548,15.5089,0.4550,0.3588
track_20675,18.8088,16.4653,0.6158,0.4903
track_20694,22.0966,20.1841,0.6326,0.5630
track_20695,18.8638,17.1365,0.5050,0.4273
track_20696,17.7720,16.8247,0.4385,0.3696
track_20706,18.0236,16.4180,0.6108,0.5094
track_20719,16.1903,14.8578,0.4335,0.3548
track_20723,15.9994,15.2691,0.3704,0.3101
track_20726,18.7061,17.0208,0.6243,0.5326
track_20733,15.7699,14.4589,0.4651,0.3659
track_20735,15.7870,14.6865,0.4301,0.3637
track_20736,16.3253,15.0733,0.4824,0.3797
track_20737,19.0018,17.5529,0.5571,0.4734
track_20756,18.1888,16.8383,0.4768,0.3778
track_20791,16.6227,15.2254,0.4451,0.3628
track_20797,18.9123,17.1593,0.4834,0.3773
track_20812,17.7550,16.5621,0.4247,0.3260
track_20818,19.2806,17.0504,0.6069,0.4831
track_20823,19.6906,18.3275,0.5488,0.4823
track_20825,16.4623,15.4367,0.3866,0.3061
track_20829,14.3625,13.7391,0.3465,0.2798
track_20851,21.6368,19.6844,0.6202,0.5111
track_20879,15.1814,14.1524,0.4017,0.3383
track_20908,16.9081,15.9806,0.3614,0.2958
track_20953,20.7588,19.1892,0.6585,0.5886
track_20960,19.1324,17.7547,0.4651,0.3845
track_20980,16.7040,15.5979,0.4353,0.3677
track_21021,20.4805,18.7854,0.5941,0.4722
track_21024,15.8750,14.8825,0.3941,0.3247
track_21033,15.7274,14.5923,0.3978,0.3096
track_21045,15.1662,14.2586,0.3866,0.3283
track_21049,21.3726,19.2544,0.6845,0.6137
track_21053,16.3540,15.1654,0.4874,0.3932
track_21059,22.7861,20.4031,0.6659,0.5839
track_21064,17.2447,15.7469,0.5173,0.4211
track_21074,19.5842,18.0405,0.4143,0.3137
track_21129,16.9903,16.1672,0.3681,0.3054
track_21136,17.7858,16.2615,0.5510,0.4416
track_21175,16.3107,15.1733,0.4208,0.3498
track_21183,16.5135,15.6047,0.3413,0.2730
track_21208,19.2055,17.8138,0.6160,0.5215
track_21241,17.7652,16.1296,0.5595,0.4701
track_21257,13.7709,13.0464,0.3026,0.2456
track_21259,16.4047,15.2480,0.4848,0.3881
track_21266,17.1161,15.8691,0.4778,0.4050
track_21282,18.0833,16.8461,0.4074,0.3273
track_21329,13.6709,12.8300,0.3275,0.2786
track_21362,15.4259,14.1792,0.4286,0.3504
track_21378,15.9268,14.9650,0.4214,0.3345
track_21380,16.1139,14.7799,0.4922,0.3952
track_21398,15.9629,14.9615,0.4334,0.3485
track_21455,16.8558,15.3118,0.5974,0.5006
track_21466,13.5476,13.2756,0.2231,0.1854
track_21481,13.3960,12.9659,0.2936,0.2392
track_21484,16.8092,15.8451,0.4304,0.3629
track_21497,18.0559,16.7461,0.4761,0.4158
track_21536,19.6015,18.4747,0.4201,0.3324
track_21583,16.8909,15.7152,0.5261,0.4478
track_21608,20.8107,19.2710,0.4633,0.3974
track_21625,15.9513,14.8159,0.4168,0.3553
track_21649,15.7618,14.7002,0.4007,0.3409
track_21674,18.1325,17.0938,0.4289,0.3770
track_21694,14.1381,13.5539,0.2718,0.2370
track_21708,17.7497,16.9817,0.3047,0.2532
track_21723,21.0114,19.0515,0.5655,0.4562
track_21725,16.4138,15.5288,0.4017,0.3351
track_21728,16.0149,15.0287,0.4357,0.3499
track_21730,20.6877,18.4472,0.6690,0.5483
track_21793,15.9899,15.2106,0.3734,0.3109
track_21846,13.1920,12.6207,0.2824,0.2347
track_21864,17.7559,16.2033,0.5263,0.4336
track_21870,16.7648,15.8132,0.4901,0.4295
track_21874,16.7435,16.1832,0.2649,0.2294
track_21888,15.4258,14.5081,0.4014,0.3293
track_21891,14.7640,14.1960,0.2927,0.2532
track_21911,14.5016,13.5333,0.3765,0.3061
track_21928,16.8499,15.5080,0.5051,0.4238
track_21931,14.3412,13.5841,0.3314,0.2682
track_21999,15.5787,14.6406,0.3520,0.2929
track_22002,15.5924,15.2345,0.3168,0.2797
track_22006,17.7271,16.0815,0.5527,0.4449
track_22009,16.9820,15.8154,0.4698,0.3914
track_22018,20.0408,18.5545,0.5712,0.4853
track_22033,17.0896,15.3834,0.6078,0.5097
track_22047,18.3711,17.5909,0.3491,0.2705
track_22062,14.0542,13.2913,0.2950,0.2277
track_22064,16.9526,15.9051,0.4110,0.3531
track_22085,18.7493,17.2307,0.5095,0.4299
track_22131,15.1850,14.4834,0.2997,0.2510
track_22133,18.4125,17.4017,0.4369,0.3662
track_22136,15.9274,14.9949,0.4398,0.3735
track_22140,15.2677,14.4497,0.3829,0.3246
track_22155,16.1088,14.9127,0.4660,0.3856
track_22161,16.7288,15.4831,0.3925,0.3234
track_22188,14.2406,13.4853,0.2484,0.1976
track_22198,13.4622,13.1128,0.2781,0.2339
track_22214,23.3418,21.0812,0.6206,0.5277
track_22223,16.9764,15.8382,0.3962,0.3292
track_22256,14.9636,13.9512,0.4209,0.3179
track_22259,19.1338,17.1636,0.6682,0.5633
track_22269,14.4207,13.8567,0.3075,0.2434
track_22277,19.5344,18.1329,0.4156,0.3417
track_22314,17.4073,16.3414,0.3934,0.3447
track_22330,19.2618,17.6018,0.5685,0.4696
track_22336,13.5842,12.7970,0.3036,0.2379
track_22338,18.5594,17.5676,0.4543,0.3712
track_22339,16.6352,15.5899,0.3948,0.3072
track_22351,14.7813,13.9990,0.3976,0.3285
track_22409,15.7900,14.7550,0.4176,0.3565
track_22441,14.8738,14.0080,0.3887,0.3314
track_22442,14.4302,13.5676,0.3172,0.2630
track_22444,16.7670,16.1094,0.3344,0.2747
track_22446,17.5669,16.0263,0.5586,0.4476
track_22457,14.6525,13.8751,0.3092,0.2396
track_22481,20.8582,18.9850,0.5317,0.4296
track_22486,16.4313,15.3838,0.4691,0.4048
track_22515,13.0879,12.5566,0.1963,0.1604
track_22528,19.7432,18.0266,0.4894,0.4178
track_22533,14.1598,13.5398,0.3732,0.3224
track_22560,14.8257,14.0074,0.2036,0.1729
track_22562,16.3922,14.9047,0.5192,0.4076
track_22567,24.6287,21.9081,0.6290,0.5220
track_22570,13.2476,12.8354,0.2978,0.2487
track_22577,15.1541,14.0665,0.4429,0.3500
track_22579,14.5359,13.5723,0.3464,0.2775
track_22583,22.3345,20.2177,0.6377,0.5245
track_22591,14.2268,13.6052,0.3684,0.2905
track_22610,16.0378,14.8749,0.4108,0.3304
track_22628,17.6654,15.7740,0.5467,0.4414
track_22640,14.5767,13.8875,0.2538,0.1785
track_22645,17.9207,16.5677,0.4897,0.4095
track_22656,16.5866,15.4964,0.3616,0.2967
track_22661,12.8436,12.3907,0.1858,0.1484
track_22681,15.6520,14.5510,0.3639,0.2916
track_22698,14.8945,14.0936,0.3676,0.3027
track_22716,15.5759,14.7272,0.2400,0.1869
track_22754,16.7262,15.4884,0.4575,0.3807
track_22769,16.5454,15.2381,0.4699,0.3787
track_22786,14.5525,14.3276,0.3435,0.3057
track_22820,16.0048,15.1179,0.3641,0.3066
track_22822,14.1078,13.1500,0.3535,0.2808
track_22835,15.7672,14.4250,0.5114,0.4106
track_22844,16.8776,16.0395,0.4336,0.3579
track_22845,17.5136,16.3402,0.3669,0.3025
track_22864,16.0829,14.8343,0.4847,0.3957
track_22870,15.9695,15.1743,0.3043,0.2338
track_22885,16.6435,15.3599,0.5216,0.4247
track_22894,16.7234,15.6838,0.3485,0.2925
track_22926,14.2763,13.8279,0.2161,0.1907
track_22938,16.8243,15.2808,0.4739,0.3654
track_22953,15.0155,14.2125,0.3364,0.2779
track_22958,13.1561,12.6055,0.2774,0.2324
