track_id,psnr_sr,psnr_base,ssim_sr,ssim_base
track_12079,16.9522,15.6979,0.5236,0.4283
track_12101,16.2526,15.1833,0.5039,0.4190
track_12117,16.2064,15.4257,0.6050,0.5553
track_12122,20.7967,19.0199,0.7190,0.6540
track_12133,23.2071,21.3385,0.6781,0.5955
track_12135,16.2625,15.4375,0.4607,0.3843
track_12137,23.2076,21.4493,0.5263,0.4349
track_12140,16.1850,15.3713,0.5049,0.4184
track_12146,17.6734,16.7285,0.5340,0.4512
track_12162,18.7452,17.3394,0.5949,0.5247
track_12168,18.2485,16.8706,0.4137,0.3399
track_12183,17.2581,16.4404,0.4081,0.3199
track_12194,15.7362,15.0684,0.3598,0.3010
track_12211,22.1669,19.5883,0.6249,0.5348
track_12215,16.5863,15.5059,0.4250,0.3767
track_12225,20.1431,18.0126,0.5809,0.4714
track_12233,17.1006,16.5446,0.4421,0.3894
track_12234,15.6781,14.8241,0.4760,0.3902
track_12240,18.5606,17.6479,0.5751,0.5126
track_12243,16.0517,15.2305,0.4841,0.4014
track_12247,21.9073,20.1147,0.6959,0.6171
track_12273,16.0563,14.9556,0.5011,0.4389
track_12293,18.4774,17.1792,0.5832,0.4907
track_12304,18.2521,17.2965,0.5044,0.4139
track_12336,15.9961,15.2618,0.5090,0.4254
track_12402,17.2646,16.3355,0.4674,0.3781
track_12426,18.4625,16.9733,0.6230,0.5250
track_12451,17.3086,16.4079,0.4424,0.3670
track_12470,22.2854,20.7947,0.6282,0.5629
track_12478,19.8094,18.3590,0.3615,0.3004
track_12485,15.8212,14.6852,0.4461,0.3602
track_12486,23.4063,21.3487,0.4297,0.4018
track_12513,20.1807,19.2675,0.4900,0.4372
track_12537,26.7999,24.7248,0.8209,0.7484
track_12556,21.3885,19.8169,0.6359,0.5478
track_12569,21.4584,19.9071,0.6939,0.6122
track_12593,16.1475,15.4422,0.4129,0.3306
track_12607,15.9410,15.3633,0.3792,0.2952
track_12617,16.6882,15.8247,0.5449,0.4540
track_12635,18.1314,16.8579,0.6658,0.5769
track_12672,19.1009,17.5716,0.6839,0.5734
track_12677,15.5593,14.7767,0.4462,0.3331
track_12686,17.6037,16.5280,0.5976,0.5190
track_12694,14.2838,13.5456,0.3567,0.2733
track_12697,15.4562,14.7048,0.4205,0.3514
track_12702,13.1882,12.5885,0.2637,0.2109
track_12705,16.3185,15.5184,0.5254,0.4452
track_12718,20.3467,18.5466,0.7683,0.6751
track_12733,15.8040,15.1597,0.4113,0.3486
track_12770,15.6101,15.0526,0.4666,0.4128
track_12806,16.0897,15.4449,0.4097,0.3307
track_12814,14.9281,14.1533,0.3248,0.2851
track_12826,18.5436,17.5249,0.5071,0.4188
track_12849,17.0641,15.8275,0.5726,0.4738
track_12886,18.8390,17.6724,0.6046,0.5045
track_12890,16.1609,15.3574,0.5515,0.4795
track_12925,15.2651,14.3299,0.4813,0.4066
track_12931,17.1175,16.1675,0.4413,0.3594
track_12954,16.8163,15.6907,0.4800,0.4187
track_12961,17.6196,16.5413,0.5587,0.4626
track_12962,17.0309,15.8915,0.5562,0.4699
track_12991,15.7866,14.9020,0.4304,0.3492
track_12994,15.5807,14.8202,0.4455,0.3895
track_13000,17.0242,15.9731,0.5571,0.4729
track_13002,14.7121,14.1853,0.4458,0.3767
track_13006,14.9396,14.4154,0.3161,0.2523
track_13023,19.5886,17.6212,0.4686,0.3947
track_13033,14.2713,13.8725,0.4064,0.3623
track_13053,17.7009,16.2441,0.5818,0.4939
track_13068,18.6401,17.3176,0.5520,0.4782
track_13100,17.4278,16.2342,0.6608,0.5819
track_13121,14.9541,13.9802,0.4427,0.3837
track_13122,17.9802,16.3832,0.4614,0.3705
track_13125,17.1740,15.8623,0.6279,0.5169
track_13129,15.9307,15.0318,0.4409,0.3935
track_13130,17.5194,16.2995,0.6653,0.5788
track_13131,14.6944,13.8277,0.3237,0.2572
track_13139,19.6255,18.7315,0.5776,0.4712
track_13168,16.5249,15.3824,0.5846,0.5004
track_13174,14.7278,14.0142,0.4630,0.3882
track_13191,18.4376,16.9582,0.5240,0.4458
track_13218,14.8399,14.1791,0.4629,0.3988
track_13231,15.2201,14.4034,0.4319,0.3449
track_13244,22.5102,21.0207,0.6703,0.5810
track_13259,15.1777,14.7025,0.3651,0.2988
track_13262,13.9097,13.2181,0.3313,0.3044
track_13295,15.2460,14.4442,0.4878,0.4124
track_13296,16.3969,15.3627,0.5722,0.4908
track_13329,13.5955,13.3907,0.2745,0.2466
track_13332,16.0573,14.9265,0.5195,0.4077
track_13334,17.1024,16.2502,0.5566,0.4831
track_13354,18.7549,17.3450,0.5936,0.4997
track_13384,14.2670,13.9024,0.3407,0.2903
track_13412,19.4501,18.3253,0.5414,0.4509
track_13419,15.8187,15.0065,0.5397,0.4837
track_13422,12.5119,12.0607,0.2715,0.2400
track_13473,15.1456,14.7899,0.3161,0.2721
track_13510,15.0929,14.2269,0.5102,0.4440
track_13512,14.0740,13.4284,0.3312,0.2821
track_13520,15.8040,14.9197,0.5039,0.4114
track_13526,14.6594,14.1025,0.3304,0.2697
track_13527,17.1395,15.9290,0.5889,0.5048
track_13536,18.5282,17.4233,0.4875,0.4034
track_13574,18.5657,17.5221,0.5725,0.4916
track_13584,15.3476,14.4273,0.4787,0.3989
track_13586,18.9789,18.0944,0.4177,0.3431
track_13588,19.9061,18.4720,0.6681,0.5786
track_13589,19.3392,17.4860,0.7414,0.6330
track_13592,17.3708,15.9062,0.6239,0.5265
track_13594,15.0449,14.1702,0.4347,0.3569
track_13595,18.2700,17.3273,0.4932,0.4021
track_13596,18.6186,17.1200,0.6090,0.5172
track_13600,16.7331,16.1918,0.3338,0.2898
track_13603,17.7020,16.2054,0.6445,0.5466
track_13618,17.5663,16.4332,0.5939,0.5105
track_13643,15.2327,14.3869,0.4525,0.3676
track_13645,16.6482,15.7404,0.4602,0.3869
track_13652,19.7460,18.0420,0.5494,0.4612
track_13661,15.0413,14.1976,0.3563,0.2675
track_13664,17.2091,16.3157,0.4576,0.3773
track_13670,16.3011,15.4046,0.4359,0.3985
track_13714,25.0130,23.4047,0.7278,0.6338
track_13725,17.7766,16.6656,0.4868,0.3823
track_13749,16.5701,15.7939,0.5278,0.4300
track_13769,19.7923,18.3231,0.6013,0.4895
track_13791,16.1834,15.5457,0.5418,0.4865
track_13796,16.0047,14.9618,0.5806,0.5107
track_13838,19.4359,18.0581,0.6841,0.5772
track_13843,15.2805,14.5510,0.4857,0.4076
track_13850,21.0039,19.5802,0.4429,0.3826
track_13887,15.3492,14.6779,0.3553,0.3108
track_13895,17.2518,16.1947,0.5460,0.4314
track_13901,16.4318,15.5606,0.5513,0.4725
track_13915,16.2676,15.4851,0.4536,0.3764
track_13936,17.0204,16.1628,0.5135,0.4522
track_13937,15.1563,14.5134,0.4303,0.3620
track_13942,18.7601,17.7090,0.4943,0.4140
track_13944,16.1994,15.3060,0.5225,0.4557
track_13961,17.0739,16.2069,0.4694,0.3953
track_13962,19.8791,18.3676,0.6022,0.4924
track_13977,15.5597,14.8995,0.3169,0.2605
track_13989,15.6304,14.7928,0.4413,0.3577
track_13993,17.6419,16.6301,0.6285,0.5547
track_14002,16.7508,15.4468,0.4882,0.4047
track_14010,15.0240,14.2849,0.4673,0.4098
track_14013,15.1462,14.4575,0.3919,0.3402
track_14026,17.1142,15.9316,0.5728,0.4860
track_14043,15.3785,14.4505,0.4652,0.3728
track_14045,16.0757,15.2154,0.3888,0.3130
track_14058,14.5010,13.9622,0.4248,0.3929
track_14063,14.8494,14.1563,0.4014,0.3309
track_14065,17.1301,16.0590,0.5070,0.4391
track_14090,17.6011,16.6562,0.4721,0.4142
track_14103,14.7859,14.1099,0.4518,0.3917
track_14104,17.6017,16.4936,0.4429,0.3643
track_14138,14.2506,13.4609,0.3066,0.2243
track_14141,17.4357,16.0195,0.6209,0.5420
track_14147,15.4322,14.9341,0.4002,0.3538
track_14166,15.6572,14.7949,0.4630,0.4250
track_14181,17.9229,16.8679,0.5497,0.4647
track_14183,17.8238,16.9469,0.6077,0.5310
track_14194,17.2055,16.3755,0.5576,0.4748
track_14195,19.3676,17.6852,0.7563,0.6693
track_14203,14.6374,13.9994,0.2945,0.2255
track_14204,16.2702,15.3338,0.5116,0.4261
track_14227,15.1870,14.4466,0.3723,0.3156
track_14235,17.9041,16.6835,0.5916,0.5078
track_14259,16.3963,15.6801,0.4030,0.3211
track_14295,16.4307,15.4054,0.4962,0.4028
track_14304,15.5931,14.9139,0.4856,0.4313
track_14306,16.3481,15.7040,0.4780,0.4096
track_14313,15.9322,14.8200,0.3019,0.2406
track_14330,16.2251,15.4214,0.5152,0.4513
track_14336,14.8620,14.1942,0.4224,0.3587
track_14342,15.6258,14.8513,0.4674,0.3908
track_14343,16.4369,15.3518,0.4523,0.3885
track_14355,13.9877,13.6196,0.3919,0.3218
track_14367,15.6722,15.0539,0.4921,0.4162
track_14371,15.2380,14.3166,0.4483,0.3706
track_14372,15.2342,14.5453,0.3929,0.3430
track_14380,17.0480,16.2949,0.4515,0.3883
track_14393,16.0383,15.0800,0.5219,0.4446
track_14396,15.6574,15.0932,0.4246,0.3740
track_14411,18.2994,17.0651,0.4057,0.3298
track_14421,17.3796,16.2099,0.6481,0.5747
track_14442,19.1250,18.1630,0.5615,0.4804
track_14444,21.7391,20.9761,0.6674,0.5968
track_14446,15.7669,14.7933,0.4879,0.4079
track_14466,16.0063,14.9554,0.5539,0.4851
track_14470,22.2465,19.7081,0.5132,0.4419
track_14488,17.7178,16.7794,0.4446,0.3588
track_14505,17.5940,16.9090,0.4450,0.4002
track_14506,18.2505,17.3214,0.4451,0.3627
track_14516,17.4024,16.3368,0.3637,0.3114
track_14517,19.6312,18.1847,0.5536,0.4578
track_14534,15.3402,14.5540,0.4478,0.3779
track_14539,17.2878,16.3777,0.4583,0.3844
track_14550,13.2136,12.9137,0.2857,0.2366
track_14559,14.6537,14.0484,0.4441,0.3705
track_14574,17.0166,15.8281,0.5741,0.4572
track_14582,14.8193,14.0642,0.3733,0.2993
track_14583,15.2927,14.3668,0.4073,0.3392
track_14604,15.1061,14.5591,0.3708,0.3161
track_14605,17.7696,16.4940,0.5512,0.4554
track_14614,18.3944,16.7303,0.3369,0.2854
track_14648,16.0565,15.1240,0.5327,0.4478
track_14656,15.8992,14.9372,0.4373,0.3732
track_14661,13.2867,12.5566,0.2684,0.2260
track_14668,15.0371,14.8384,0.2860,0.2379
track_14696,15.9928,14.9675,0.4412,0.3807
track_14728,16.4547,15.4739,0.6415,0.5595
track_14747,16.0419,15.0782,0.4116,0.3481
track_14779,17.8380,16.8020,0.5050,0.4332
track_14839,14.4303,13.6539,0.3205,0.2740
track_14848,14.8266,14.2347,0.4593,0.3774
track_14868,17.2876,16.3878,0.6104,0.5520
track_14895,17.1722,16.4791,0.3588,0.3025
track_14914,15.9907,14.8787,0.2457,0.1865
track_14924,16.9051,15.8315,0.6317,0.5476
track_14926,14.7776,14.3066,0.3489,0.2842
track_14938,17.7502,17.0031,0.5582,0.4835
track_14943,16.4381,15.1065,0.3307,0.2916
track_14944,17.6655,16.6129,0.3970,0.3190
track_14958,16.3436,15.6078,0.4989,0.4286
track_14971,14.9028,14.3917,0.3404,0.2752
track_14981,17.3531,16.7543,0.5188,0.4529
track_14991,14.5983,14.0928,0.3718,0.3129
track_15001,18.2897,17.3249,0.4149,0.3466
track_15009,17.0550,15.5925,0.4959,0.4057
track_15015,18.7935,17.5569,0.5958,0.5214
track_15039,18.1244,17.1003,0.6328,0.5599
track_15045,16.2650,15.3729,0.6043,0.5319
track_15063,18.7011,17.0259,0.7104,0.5924
track_15103,18.6633,17.3846,0.5907,0.4855
track_15112,15.6476,14.9274,0.3835,0.3273
track_15120,14.7493,14.1028,0.3836,0.3063
track_15148,17.1101,15.7704,0.6385,0.5489
track_15153,16.1301,15.1914,0.4615,0.3920
track_15191,14.0041,13.4921,0.3181,0.2607
track_15223,17.4739,16.5393,0.6390,0.5686
track_15233,15.0837,14.3992,0.4768,0.4030
track_15242,14.9369,13.9313,0.5121,0.4453
track_15264,18.5570,17.2683,0.5189,0.4276
track_15265,17.7592,16.4305,0.5301,0.4443
track_15266,16.5472,15.4296,0.5342,0.4735
track_15281,18.0502,17.4325,0.5221,0.4670
track_15285,18.7488,17.5843,0.6889,0.6017
track_15299,19.1887,18.3441,0.5596,0.4675
track_15314,17.2542,16.1599,0.5872,0.4630
track_15315,16.4075,15.4347,0.5549,0.4577
track_15324,16.7209,15.5500,0.4644,0.4028
track_15341,20.2037,18.1073,0.6137,0.5261
track_15345,15.5756,14.6309,0.5320,0.4733
track_15346,14.6620,13.7858,0.3927,0.3085
track_15350,16.5161,15.5617,0.5704,0.4900
track_15358,13.4318,12.9575,0.2602,0.2078
track_15371,16.7190,15.6440,0.6021,0.5289
track_15377,14.9630,13.9111,0.4985,0.4109
track_15378,15.2456,14.5216,0.3789,0.3147
track_15393,17.0675,15.8628,0.6180,0.5076
track_15395,16.4872,15.5720,0.5204,0.4365
track_15397,16.0238,15.0466,0.4776,0.3949
track_15422,16.7191,15.7442,0.6072,0.5400
track_15424,18.9386,17.3092,0.6546,0.5563
track_15426,15.6288,14.8924,0.4687,0.3916
track_15446,15.1172,14.5524,0.4974,0.4527
track_15449,17.5569,16.0639,0.6639,0.5488
track_15450,14.7487,13.8356,0.4134,0.3568
track_15456,15.9754,14.8977,0.5249,0.4244
track_15457,15.7300,14.5854,0.5347,0.4408
track_15465,13.8879,13.4719,0.4379,0.3892
track_15466,14.9749,14.8077,0.3427,0.3113
track_15488,14.6653,13.8261,0.4121,0.3388
track_15499,16.0577,15.1953,0.5544,0.4693
track_15500,13.6389,13.2497,0.3124,0.2637
track_15505,13.4183,12.8644,0.2936,0.2492
track_15515,17.5041,16.4388,0.4896,0.4078
track_15534,17.2308,16.5470,0.4841,0.4077
track_15544,15.2197,14.5298,0.4058,0.3385
track_15546,15.2309,14.5540,0.4337,0.3675
track_15587,15.4873,14.5351,0.4516,0.3927
track_15590,15.3799,14.6461,0.4179,0.3321
track_15594,16.8692,16.0315,0.4284,0.3567
track_15597,20.8993,18.9439,0.7960,0.7037
track_15600,15.4559,14.5016,0.4658,0.3634
track_15606,19.5682,18.2249,0.4861,0.3913
track_15609,20.4099,19.6828,0.4645,0.3936
track_15619,20.0697,19.1486,0.5786,0.4947
track_15622,16.7535,16.2029,0.3458,0.2791
track_15630,16.4407,15.6414,0.3044,0.2501
track_15639,20.5266,18.7292,0.4329,0.3416
track_15646,17.5536,16.5662,0.4299,0.3653
track_15648,16.4310,15.9219,0.2487,0.2069
track_15660,17.5824,16.2843,0.3448,0.2878
track_15667,17.6748,16.9157,0.5051,0.4188
track_15675,17.1197,16.5833,0.4743,0.4232
track_15688,19.2874,18.0188,0.4050,0.3405
track_15706,18.4227,18.1816,0.4701,0.4020
track_15720,23.9463,23.1766,0.6097,0.5202
track_15731,16.6521,15.6541,0.5633,0.4541
track_15739,18.9912,18.4336,0.5515,0.4687
track_15782,16.1467,15.2842,0.5784,0.4845
track_15801,16.8528,16.0511,0.4934,0.4326
track_15810,16.9974,16.1166,0.5713,0.4982
track_15816,14.8456,14.1015,0.3744,0.3050
track_15819,15.1876,14.7505,0.3722,0.3101
track_15843,15.3175,14.2521,0.4874,0.4190
track_15847,15.2089,14.3706,0.3921,0.3550
track_15867,19.5974,18.4890,0.4692,0.3603
track_15899,18.9295,18.5324,0.4360,0.3500
track_15902,18.5121,17.6459,0.5323,0.4650
track_15926,18.3167,17.3639,0.5060,0.4253
track_15949,20.2114,18.4800,0.6470,0.5529
track_15956,15.7717,14.6880,0.5022,0.4163
track_15968,19.8732,19.0821,0.4819,0.3973
track_15976,17.0800,15.9330,0.5800,0.4758
track_15996,17.3038,16.3458,0.5678,0.5044
track_16005,16.6896,15.6125,0.5302,0.4387
track_16007,14.5498,14.2063,0.2662,0.2143
track_16021,16.4015,15.5480,0.5514,0.4603
track_16044,17.3055,16.1675,0.4399,0.3739
track_16049,21.7493,20.9610,0.5962,0.5457
track_16054,18.2357,16.9738,0.6733,0.5916
track_16057,15.8968,14.9584,0.5165,0.4452
track_16058,17.9231,16.9549,0.6393,0.5528
track_16059,18.7818,17.9508,0.5486,0.4617
track_16060,21.5129,20.5016,0.5284,0.4507
track_16064,13.6917,13.0703,0.2429,0.1867
track_16104,20.5900,18.3799,0.5157,0.4220
track_16131,16.3358,15.3086,0.4699,0.3971
track_16205,18.6708,17.4798,0.5858,0.4877
track_16227,20.5280,19.2759,0.5950,0.4852
track_16228,14.8388,13.9840,0.2987,0.2622
track_16244,15.9642,14.8486,0.4564,0.3774
track_16245,22.4727,21.0187,0.6789,0.5666
track_16292,15.5905,14.8114,0.4418,0.3708
track_16305,18.5061,17.5122,0.6257,0.5353
track_16317,14.9961,14.2200,0.4443,0.3633
track_16322,17.9372,16.6615,0.5567,0.4447
track_16348,16.5130,15.6811,0.4949,0.4226
track_16351,15.0335,14.2652,0.3385,0.2760
track_16377,16.3855,15.7025,0.4599,0.3908
track_16398,18.9338,17.3607,0.5574,0.4818
track_16399,14.4545,13.7429,0.3893,0.3156
track_16405,15.6339,14.6248,0.3748,0.3082
track_16407,16.3612,15.5200,0.4247,0.3604
track_16408,17.4273,16.7602,0.5548,0.4791
track_16410,17.2695,16.2879,0.5782,0.4791
track_16413,20.8989,19.1669,0.5192,0.4232
track_16432,16.8229,15.8909,0.5511,0.4734
track_16438,14.3341,13.6856,0.3535,0.2966
track_16439,16.9471,16.0167,0.5060,0.4238
track_16444,17.9139,17.3708,0.4880,0.4058
track_16445,16.8504,16.0871,0.4299,0.3805
track_16446,16.4579,15.2453,0.5203,0.4221
track_16449,20.7863,19.0754,0.5604,0.4658
track_16467,16.0522,15.4075,0.5110,0.4295
track_16474,13.9301,13.5686,0.2985,0.2536
track_16507,13.4615,12.6875,0.2487,0.2114
track_16513,19.4608,18.2986,0.4916,0.3958
track_16517,17.5652,16.7827,0.5487,0.4633
track_16518,16.7553,15.6374,0.5766,0.4946
track_16523,14.1555,13.6233,0.3677,0.3451
track_16527,16.4139,15.4251,0.4981,0.4076
track_16557,15.1982,14.3712,0.4544,0.3952
track_16562,15.4162,14.7349,0.4200,0.3592
track_16571,18.9034,17.6404,0.5055,0.4073
track_16572,15.5710,14.9004,0.4014,0.3328
track_16580,16.1875,15.2507,0.4501,0.3684
track_16602,18.6826,17.2987,0.4446,0.3880
track_16618,18.1965,16.6431,0.4900,0.4088
track_16622,19.4432,18.5110,0.4587,0.3665
track_16648,21.1497,19.3382,0.4256,0.3510
track_16652,15.3575,14.7805,0.4019,0.3490
track_16656,15.4069,14.5631,0.4747,0.3794
track_16691,17.0501,15.9812,0.3707,0.2976
track_16700,18.2567,16.1270,0.3406,0.2693
track_16703,19.0483,18.4056,0.5553,0.4780
track_16706,17.5198,16.5472,0.3779,0.3088
track_16710,14.0706,13.5335,0.3829,0.3246
track_16715,16.3468,15.6153,0.4975,0.4379
track_16717,21.0317,19.4027,0.4912,0.3773
track_16725,20.6582,18.9617,0.6485,0.5493
track_16731,17.1990,16.0630,0.5518,0.4592
track_16736,17.0741,15.8425,0.4126,0.3557
track_16753,17.3085,16.1475,0.5850,0.4991
track_16758,17.8826,16.8987,0.5817,0.4955
track_16760,15.3152,15.0288,0.3471,0.3016
track_16783,20.0487,18.5524,0.5609,0.4967
track_16788,18.6606,17.4726,0.3829,0.2933
track_16812,17.0421,16.2701,0.4991,0.4198
track_16813,17.8793,16.4228,0.6689,0.5642
track_16831,16.1112,15.2852,0.5143,0.4290
track_16861,16.1389,15.4073,0.4753,0.4065
track_16870,13.9388,13.5230,0.3638,0.3170
track_16872,15.0377,14.4138,0.4684,0.3925
track_16901,15.7794,14.8908,0.5254,0.4580
track_16915,16.1555,15.6851,0.4586,0.3929
track_16940,17.5505,16.0807,0.4908,0.3868
track_16949,19.8291,18.7014,0.6091,0.5478
track_16967,15.9359,14.9876,0.5701,0.5026
track_16975,14.0920,13.3365,0.3496,0.2821
track_16990,15.8231,15.0435,0.4741,0.4016
track_16991,16.9966,15.9849,0.5605,0.4719
track_16997,16.1814,15.3390,0.4582,0.3858
track_17010,16.0811,15.2596,0.5627,0.4664
track_17015,16.1801,15.1014,0.5134,0.4149
track_17052,19.1350,18.1060,0.4425,0.3734
track_17062,19.1938,17.6958,0.5564,0.4817
track_17066,16.0208,15.2001,0.5639,0.5090
track_17073,15.6629,15.1147,0.4690,0.3964
track_17108,18.6283,17.1848,0.4751,0.3846
track_17116,18.3124,16.9016,0.6245,0.5378
track_17125,17.1593,16.4857,0.5114,0.4496
track_17131,22.4828,21.7967,0.6635,0.5978
track_17136,16.2012,15.2870,0.5102,0.4197
track_17145,14.0653,13.4760,0.3089,0.2461
track_17152,18.4360,17.1361,0.6148,0.4879
track_17157,19.7187,18.3720,0.5223,0.4765
track_17165,16.9311,16.0432,0.4992,0.4263
track_17172,18.4406,17.2709,0.5052,0.4197
track_17180,15.3162,14.6020,0.4195,0.3325
track_17193,15.4643,14.4946,0.5175,0.4468
track_17197,18.3118,17.6528,0.4424,0.3509
track_17199,19.3478,18.5747,0.5162,0.4195
track_17249,15.9616,15.5763,0.3782,0.3235
track_17294,18.1298,17.5520,0.4649,0.3888
track_17301,19.0767,18.0671,0.6513,0.5785
track_17333,15.1397,14.4296,0.5118,0.4487
track_17344,19.4208,18.3970,0.5653,0.4834
track_17364,17.5732,17.1449,0.4029,0.3287
track_17388,16.6932,15.9803,0.4207,0.3751
track_17411,16.0350,15.4855,0.4541,0.3759
track_17421,16.6942,16.0222,0.4066,0.3411
track_17506,15.2622,14.3402,0.4312,0.3606
track_17556,16.8522,15.7724,0.5535,0.4671
track_17566,14.5321,13.5706,0.3980,0.3486
track_17576,14.1152,13.3669,0.3535,0.2948
track_17578,15.5024,14.5464,0.4748,0.4008
track_17593,18.0076,16.7138,0.5142,0.4349
track_17618,14.8795,13.9038,0.4563,0.3731
track_17640,15.3666,14.7243,0.4479,0.3665
track_17644,15.9573,15.0347,0.5661,0.4866
track_17655,17.8959,16.5586,0.6176,0.5291
track_17660,18.8430,18.1017,0.5467,0.4482
track_17673,18.2904,17.1535,0.5321,0.4441
track_17675,16.9919,16.2181,0.4204,0.3321
track_17676,16.5495,15.7445,0.3588,0.2871
track_17712,18.9621,17.4568,0.6357,0.5446
track_17735,13.3868,13.1416,0.2802,0.2636
track_17760,19.3718,17.7834,0.5979,0.4961
track_17762,17.4611,16.9163,0.5324,0.4785
track_17769,19.1687,18.1233,0.5578,0.4783
track_17770,17.5916,16.3603,0.5173,0.4431
track_17785,16.9008,15.7149,0.6068,0.5087
track_17819,16.0410,15.1900,0.4956,0.4216
track_17833,18.8399,17.8470,0.5367,0.4824
track_17843,17.9093,16.9622,0.4002,0.3128
track_17848,16.9617,16.0045,0.5250,0.4432
track_17863,16.0079,15.2917,0.5183,0.4662
track_17868,17.3843,16.2230,0.6367,0.5299
track_17871,16.8834,15.8206,0.5419,0.4452
track_17874,14.8696,14.0655,0.4834,0.4221
track_17875,14.6503,13.8071,0.3801,0.3094
track_17879,15.1104,14.4579,0.4190,0.3367
track_17897,16.3133,15.2788,0.5348,0.4498
track_17932,16.6682,16.1200,0.4296,0.3930
track_17937,15.2888,14.6957,0.3534,0.2879
track_17941,18.0251,17.1267,0.5792,0.4905
track_17943,17.6147,16.7708,0.5242,0.4349
